trial_id,iters,thalamus_threshold,scale_DNF,dopamine_h,dopamine_0,dopamine_d,selected_action,selected_action_0,selected_action_d,std_val,std_val_0,std_val_d,std_idx,std_idx_0,std_idx_d,wt,wp,wt_d,wp_d
11,25,0.4,0.9,1.2,0.1,0.1,"[[116, 1.7214557701187785], [116, 0.8429206788295694], [122, 2.0254752108913654], [114, 1.4655451889744306], [117, 2.3023662051881595], [116, 1.9552477459301472], [122, 0.5135002894360884], [119, 0.9431036984476883], [114, 2.164483814880941], [114, 2.397922181266983], [124, 2.005196814963957], [113, 1.03124428163541], [114, 1.4193526268969923], [121, 1.4991777009484248], [117, 1.9743635478130206], [0, 0.0], [115, 1.585252776678853], [118, 2.0394253255206443], [120, 1.7098739659690174], [120, 1.0620924444894901], [119, 1.5964215045682972], [120, 2.190167872857315], [121, 1.2308619994390144], [121, 1.3183017455110457], [118, 1.0145682580400475]]","[[113, 0.23117998566349202], [117, 1.565747492794803], [117, 1.6643132218025147], [118, 1.6314728765864077], [114, 1.5648660013388593], [119, 0.744510532204697], [119, 1.2182019796771328], [115, 1.9740577722483028], [118, 0.4296874896291688], [118, 0.8460519857190464], [112, 1.733639810184173], [122, 1.0037204118727678], [120, 2.3484414723235996], [126, 1.4206093040507042], [122, 1.816199816154838], [119, 0.8543730478980083], [120, 0.2858041655233517], [115, 0.4120609880225835], [130, 1.4237526882582496], [113, 1.726746316957364], [117, 0.8409462927449485], [119, 2.5366428603839846], [124, 0.4449830665269613], [123, 1.7871557765107744], [118, 0.8232495176756625]]","[[112, 0.11088410460766496], [117, 1.4974475181363498], [116, 1.120604593701834], [130, 0.6073637377307861], [115, 0.02668215776531167], [115, 1.4309750168730992], [128, 0.8832882549467926], [126, 0.6777198159327187], [120, 1.5969150223307924], [119, 2.318154272850873], [122, 2.365078227991598], [125, 1.1540982409652434], [119, 1.3887963901572824], [124, 2.122119739816578], [111, 0.3903896157124729], [121, 1.3632343935783546], [124, 0.9555548699497035], [127, 0.2812073958514437], [113, 0.9993753337336442], [118, 1.9024737590207363], [114, 1.5929495037860728], [0, 0.0], [117, 1.9061934736290513], [120, 0.0874327108837212], [117, 2.1627966157345915]]",0.5812811056733748,0.6327323714428045,0.7327052010235771,23.305415679622623,4.113587242298381,23.96998122652581,1.0,0.9,0.5,0.5
12,25,0.4,0.9,1.2,0.1,0.1,"[[118, 0.6573257135189111], [121, 1.6767420101412025], [0, 0.0], [120, 1.1370245851747234], [113, 1.392300343635482], [122, 1.483065071899437], [112, 0.8499851724842552], [120, 0.08690240183622691], [116, 1.8973657580877659], [120, 1.0936629235801414], [121, 1.5323087414284484], [120, 1.2630989477060586], [116, 2.1991281522166655], [117, 1.3078615275361092], [119, 0.9238422008618827], [123, 0.8467289349288345], [119, 1.4587008103887957], [120, 0.6909577782875972], [123, 2.1442022647956005], [117, 1.2138245554862674], [116, 1.0405045442401104], [124, 0.6541373414385526], [119, 1.6859026928231864], [119, 2.4715184612960868], [115, 1.959555485057109]]","[[121, 1.604211154175053], [117, 0.8171076872632879], [112, 2.2862961621559923], [121, 1.7042039987850728], [120, 1.969134266615711], [125, 0.7042111194831435], [118, 0.9279216307136221], [117, 1.766261678075128], [0, 0.0], [120, 0.9864574637599854], [0, 0.0], [119, 0.26516238018015664], [120, 2.3856792959128], [112, 2.0960073972096933], [118, 0.4819204826248076], [131, 1.63821528534628], [121, 0.275203926405753], [122, 1.7006769701354307], [123, 1.6863816914757006], [121, 0.2703857954651784], [0, 0.0], [123, 0.6949069861945741], [122, 0.7780818009383851], [122, 2.1078277685257194], [123, 0.19323365764866796]]","[[114, 1.1030562599837557], [117, 1.7958201141970491], [117, 0.03778912619767916], [126, 0.3629596284170763], [123, 2.1753894318381857], [119, 2.3679549841172736], [124, 1.3414867700561706], [116, 1.191882417560717], [125, 1.0134115364268557], [122, 1.7182715573302223], [121, 0.19965470644229702], [120, 0.7245260072272636], [118, 1.7561876792514641], [119, 0.999139204592801], [119, 1.996806138082898], [116, 0.9642167239268276], [123, 1.7883546311745258], [119, 0.4648647115947443], [113, 1.661858989829759], [120, 0.4355389519534371], [117, 0.9689590407040672], [122, 0.5556381097499675], [119, 2.368432321983226], [117, 0.5001490515709472], [121, 1.6364913023515597]]",0.604224420108905,0.7829832761329482,0.6788076726248429,23.45378434283048,39.28757564421608,3.226391172812125,1.0,0.9,0.5,0.9
13,25,0.4,0.9,1.2,0.1,0.1,"[[121, 1.1037813998717803], [117, 0.89380647635047], [126, 2.84613649378594], [121, 1.0601167892844652], [125, 2.4063214107244613], [118, 1.0370535058043495], [122, 1.9135128116577467], [121, 1.1099820578731596], [122, 0.44675727252870473], [121, 1.4012720604144093], [121, 0.8592519812636157], [121, 1.1134007831942327], [123, 0.9661051169225089], [121, 2.1429533616722147], [118, 1.5006155300749298], [122, 2.444991468356844], [118, 1.874582644966756], [117, 1.3214064898076043], [128, 1.5735302076436628], [115, 2.502899653999319], [125, 2.8300986756026933], [120, 0.6494931565228373], [118, 2.8219762011270877], [118, 1.5219977877055406], [123, 1.6908020384403344]]","[[124, 1.8345333253803076], [114, 0.9334853620349188], [124, 1.2026251745926417], [113, 0.6350154755730376], [118, 1.4487481653924308], [115, 0.7539787296891736], [123, 2.6593005962187606], [116, 1.981701633269222], [119, 0.5463740154433991], [122, 1.1854497005020486], [117, 0.8390560200626186], [111, 1.5835089951058818], [118, 1.7113295524894294], [116, 1.0566710207907188], [119, 1.4418944302181993], [114, 0.7437017574676223], [122, 1.2804230627885271], [124, 1.9719872622439771], [121, 0.709235479892354], [117, 0.9933214251034665], [119, 1.2428977666484533], [113, 0.235550406942052], [120, 1.6128750321136878], [127, 0.7235086796501566], [122, 0.6216297828130118]]","[[113, 0.31734334243382734], [125, 1.1981562120073217], [116, 0.17940556819427977], [116, 1.3654434546044225], [120, 1.0821818290289689], [123, 0.580643212695814], [114, 1.2296881737814498], [120, 1.9420790129728929], [119, 1.6854802699467917], [126, 2.2920781132803025], [122, 2.6743621662107597], [118, 0.3919006537261375], [0, 0.0], [124, 1.5033007694990783], [118, 1.7664787176739831], [114, 1.3141058866864483], [117, 1.1899381031592993], [124, 1.4502973651645692], [116, 2.4855034109569316], [115, 2.0731278517123473], [114, 1.7658386884539443], [125, 0.5175461775827002], [117, 1.1141274525887077], [117, 0.253438547623381], [124, 0.5468166803395659]]",0.703228454181039,0.5512800401530753,0.7342440165815299,3.037367281051141,4.07450610503899,23.660126795940887,1.0,0.9,0.8,0.6
14,25,0.4,0.9,1.2,0.1,0.1,"[[121, 2.1344864550823544], [121, 0.54537948913224], [120, 0.28466672626135475], [118, 2.9306427662098873], [120, 1.064171619978003], [115, 0.9140477309241476], [121, 0.5305084568240502], [120, 1.6302649412990442], [123, 0.5847067467722831], [122, 1.2098322688440057], [111, 2.1086706575001086], [116, 1.3366598223969561], [121, 0.39232098310319324], [118, 1.5611911676861117], [123, 0.9482085372689177], [115, 1.6329819556036511], [124, 2.288653005821189], [120, 0.6397182839237069], [123, 1.5078797116633278], [117, 1.992727359633988], [120, 1.8212715563046802], [121, 2.040983650954808], [119, 2.1511624123844992], [119, 1.8523087844128407], [115, 2.108031866545233]]","[[120, 1.062195516529415], [118, 1.4823246673311297], [124, 1.1703795791145453], [126, 0.767976875820011], [0, 0.0], [117, 0.201311591901966], [122, 1.574517986249453], [122, 0.39739799038985313], [125, 1.3989736823549166], [120, 0.328221971457061], [114, 1.1924472180369359], [129, 0.8331177836360006], [116, 0.2662479305364211], [122, 1.0077144343983768], [118, 0.941567356314138], [118, 1.0149691855416254], [112, 1.5746381703939916], [121, 1.3379206551524077], [119, 0.7597781827097102], [120, 1.7817889927037307], [122, 2.1151032928637568], [123, 1.8472695630921967], [114, 2.4381475737613587], [117, 1.2686108091047597], [123, 0.8803755077041296]]","[[122, 2.0923475674120007], [110, 2.3498141955780287], [115, 0.7481823067997461], [118, 1.770773943051119], [125, 0.8697231938464867], [128, 1.0177682230593312], [112, 0.43100310631413863], [118, 1.7409510109321535], [117, 2.4245827350998677], [0, 0.0], [117, 1.3744340504451684], [125, 2.308609014080541], [118, 1.9759183725388136], [119, 0.38165041562447805], [122, 1.5987705170449964], [121, 1.7640400043031814], [119, 0.44788319016997497], [123, 0.28965359590833184], [112, 0.8497327451315464], [117, 0.7953683461376811], [115, 1.434588596948711], [116, 1.9318242903027256], [127, 2.757268390099683], [123, 0.5517108311636444], [120, 1.4439525809167706]]",0.6943196625740918,0.5938972293626045,0.7576213955337936,3.0426304409178577,23.848723236265712,23.773733404747347,1.0,0.9,0.8,0.8
15,25,0.4,0.9,1.2,0.1,0.1,"[[121, 1.5990529757228602], [118, 1.2499396500119764], [121, 2.121570187508564], [124, 1.45752046212228], [120, 0.990666017039092], [119, 1.7384252868907177], [124, 1.6971578157600888], [0, 0.0], [121, 1.362925270559026], [115, 1.5547622760912405], [115, 1.8352508153382232], [112, 1.6988640668727082], [119, 2.585137496603169], [117, 1.8103864213326628], [116, 0.31726703042713084], [119, 1.3673433112335431], [119, 1.463816697550795], [123, 2.467961877350161], [120, 0.9444378397342963], [0, 0.0], [122, 0.6475739541294506], [122, 0.6632534644357629], [0, 0.0], [122, 1.3582786676574632], [117, 1.884268931103104]]","[[123, 0.6002462231533442], [116, 0.7338239336242276], [129, 1.6409985600095227], [118, 2.2541227680223086], [113, 0.6319216922426445], [120, 2.129254528465065], [122, 1.3955854111410402], [118, 0.9513356539764221], [121, 2.0493906786599574], [113, 1.1323135861059437], [125, 0.27936224674571464], [114, 2.0408437230071566], [114, 0.3423952269996939], [123, 1.6213725981543614], [117, 0.6449438676283902], [124, 1.2326962341559957], [124, 0.04948866459287111], [122, 1.0864107166565384], [125, 1.4855566755021743], [125, 0.4355336275984465], [107, 1.1541424733416805], [0, 0.0], [0, 0.0], [116, 1.0122191601939416], [0, 0.0]]","[[117, 1.503640207989543], [0, 0.0], [119, 0.3472759765565152], [116, 0.9285374649018697], [113, 1.4032548014082742], [115, 0.6637924391010468], [114, 1.1314417959543732], [114, 0.798560088761074], [118, 0.7036258426648071], [122, 1.08657030955107], [125, 0.35235251511429316], [113, 1.783741741726575], [126, 2.082775376279733], [127, 0.874264095337841], [116, 1.3782261372961984], [117, 0.07811327917347101], [117, 1.577063957943339], [122, 1.253131251506715], [117, 1.6220610885436317], [118, 0.6068941208418672], [113, 1.064502946763155], [114, 1.5590567311695966], [120, 0.1649678748539966], [113, 0.3410309283423184], [120, 0.9429572320961541]]",0.7040870946860958,0.6926164362890675,0.5548298823782775,38.893166494899845,39.13942258133096,23.420469679321123,1.0,0.9,0.5,0.5
16,25,0.4,0.9,1.2,0.1,0.1,"[[122, 0.6774567255163565], [122, 0.8313112930143507], [117, 0.9534462608358233], [122, 2.7796738164769894], [116, 1.9954496310437126], [118, 1.7736494629348467], [121, 1.2980365711605188], [122, 1.5148858304045698], [118, 2.6133977949320837], [126, 1.249631609190846], [117, 1.2991206423757362], [117, 2.1662519298880714], [120, 1.485441976834718], [119, 1.8650755248456912], [118, 1.4884515260408173], [114, 1.4946185165637063], [120, 1.1536742296841236], [120, 0.30655220114820464], [115, 0.22468851858082795], [117, 1.677480188540312], [120, 1.1290540933818691], [114, 1.7048063007121237], [122, 1.3713460332898362], [128, 0.7380612782422182], [117, 0.08503973010187763]]","[[118, 1.4136363777576395], [120, 0.25623256263870275], [115, 1.631216478026753], [0, 0.0], [126, 1.8260597954467341], [117, 0.6583605936574505], [121, 1.9002099604946798], [115, 1.0749402063165783], [118, 0.9010261382054015], [120, 1.757252872307241], [112, 1.347339105986713], [122, 1.4817589330398746], [115, 1.613733464373335], [119, 1.4797217005087333], [131, 2.0408550462034656], [124, 1.3191584714443465], [116, 0.9891132816654576], [111, 1.0371077530900565], [119, 1.281914027411153], [119, 1.5211805265350484], [115, 0.18760809082579927], [115, 1.3241078855662307], [120, 0.602603880401176], [119, 1.6213543571873241], [121, 0.8519868877513396]]","[[127, 1.3762238153840929], [111, 0.48094459732219846], [123, 0.5711401529522686], [115, 1.0384572546015418], [115, 1.6181491857766783], [119, 2.084813628413015], [122, 0.6957528567247735], [123, 1.9435178450213446], [124, 0.2247548892931575], [115, 0.5462592480606866], [123, 1.1049031688875293], [124, 2.5446900588160175], [118, 2.2595241394909915], [115, 1.5232497899640702], [124, 1.6920217501243329], [115, 1.8901642297845533], [110, 0.43384096505416314], [119, 1.0710415062701062], [114, 1.8874392716327562], [118, 0.6881858195926633], [121, 0.7367961466666131], [126, 2.309623097825601], [124, 1.6298435173180612], [123, 0.4016443731905866], [119, 1.2677690851013925]]",0.6571876286746344,0.5329690092177719,0.6729951859035498,3.340898082851376,23.632046039223944,4.631371287210733,1.0,0.9,0.5,0.9
17,25,0.4,0.9,1.2,0.1,0.1,"[[123, 1.353013720030763], [118, 1.4216265693878296], [113, 1.2445553773936362], [116, 1.3777170839627608], [117, 0.865809084172412], [121, 1.4648746202098077], [115, 1.7157411796170754], [122, 0.7131805126463824], [0, 0.0], [121, 1.5342319578966546], [121, 2.600456947910128], [0, 0.0], [117, 1.5826819293616734], [117, 0.8427304403484208], [118, 1.9871887644549204], [119, 1.6341798193922448], [118, 1.3410101355860853], [122, 1.5601128890131388], [119, 0.9450650309637284], [124, 2.219565918727787], [121, 2.19431643807495], [116, 1.519739473660097], [114, 1.9905895455056666], [118, 2.1493533606102253], [117, 1.1825201675187174]]","[[120, 0.4878417588840743], [119, 0.9487687370101854], [120, 1.2884257458959976], [120, 0.6486516093983499], [121, 2.374494586686394], [120, 1.529398920955522], [121, 1.7162565174835072], [119, 1.3809766054093107], [120, 0.36662883470882834], [114, 2.3418868637955916], [130, 1.6025414153683868], [121, 1.8867268009394276], [120, 1.3134960544636975], [113, 0.9608644997942407], [122, 0.6311409002827577], [118, 1.4320054183546216], [121, 0.10418951870864651], [112, 1.876771485484217], [116, 0.4562631683210339], [119, 1.2117400243578385], [120, 0.1323296168938491], [117, 1.8367439099739093], [117, 0.47059399940379354], [126, 1.3606550957170693], [123, 1.1445134439021898]]","[[117, 0.9756080871329599], [123, 1.291456011161203], [125, 0.2961500946244442], [117, 1.7225697363505723], [118, 1.5489334640711647], [124, 0.6591770828233366], [123, 1.6507523797576205], [125, 1.5754031583882624], [0, 0.0], [123, 1.7390082160464646], [124, 1.7016006539464796], [122, 0.11338509802362363], [111, 0.7163636695153669], [120, 0.13711799711761888], [115, 0.9105931185714614], [117, 1.8317292694380352], [124, 0.4747864957557541], [124, 0.5886105759466228], [122, 0.03871815096247752], [0, 0.0], [117, 2.2823032727813977], [118, 0.7165948029076904], [113, 0.46900044005192915], [118, 1.7036543663749404], [124, 0.1945979209874907]]",0.6168922784830592,0.6342677308299205,0.6937842610062559,32.2811647869156,3.67782544447123,32.82691578567807,1.0,0.9,0.8,0.6
18,25,0.4,0.9,1.2,0.1,0.1,"[[118, 1.6797691298791748], [116, 1.2199331577955308], [115, 0.49291533499905693], [124, 1.3440374607607273], [121, 2.2957372994016305], [117, 1.3954855565368287], [122, 1.4325125048247915], [118, 1.4462414017927776], [119, 1.2062048906488745], [116, 1.7127200471098893], [123, 1.4971294816660863], [115, 1.7427993222798097], [119, 0.22126384338854552], [128, 2.292654456460567], [118, 1.707899262037686], [121, 1.4968367089158587], [119, 0.8588763947964353], [118, 1.1011447465766513], [122, 1.7214764288249609], [122, 2.760519602788512], [116, 0.7978197235169011], [123, 1.1057193335485438], [122, 1.819697000444324], [125, 0.915457267634916], [117, 1.7455756425679798]]","[[117, 1.7147891296430295], [130, 1.8800810001243675], [119, 0.7335146230456187], [120, 1.0472837666351307], [114, 0.9786020988196065], [115, 1.5454515509052111], [112, 1.2109092305594364], [118, 1.2775262539059478], [119, 0.9726047299235889], [122, 0.7509409426803171], [116, 1.7521048214771346], [123, 1.9041721458030074], [120, 0.920992638158298], [125, 0.1921491437052443], [121, 0.5373011741210207], [0, 0.0], [119, 2.195130690661298], [121, 1.3582511003872852], [121, 0.5790714482200416], [121, 1.1043447448875567], [119, 1.6923191329832308], [112, 1.9800189718947128], [112, 0.37473252194512274], [122, 1.5247057203834997], [123, 2.594608423448576]]","[[122, 2.35037410961687], [118, 0.35016576985285236], [125, 1.0163526382076744], [122, 1.8257260408045612], [128, 0.2022830470059762], [127, 1.9919904377793018], [121, 0.9166049771114348], [120, 1.961188271440868], [118, 1.642846694139214], [123, 2.108318699856352], [113, 1.1119547168651192], [119, 1.151100190271225], [120, 1.698965731049032], [114, 0.5742186430918189], [120, 0.15784997925205324], [125, 1.6012066449743403], [124, 0.8990308767745919], [124, 1.0884390057578628], [119, 1.8341232689214726], [112, 0.5330114722217026], [120, 1.5821970445223035], [117, 1.3475649775125293], [117, 1.6759072587122639], [113, 0.6415584038492365], [117, 0.7930099076188117]]",0.5502777396541194,0.6367109492123694,0.6147976501487067,3.313970428353277,23.721854902178286,4.232446101251616,1.0,0.9,0.8,0.8
19,25,0.4,0.9,1.2,0.1,0.1,"[[121, 1.0047653675178336], [118, 1.289902971766407], [113, 2.3798635451267596], [118, 2.026921810075046], [117, 2.7192465768078713], [119, 1.0856882282259945], [116, 1.1990151602494636], [118, 2.1709456473201074], [118, 1.784101217032529], [121, 1.2931108311628032], [121, 1.5180617138538395], [120, 1.7533828192238707], [119, 0.7132509285647143], [124, 1.9107414815002564], [119, 1.521750904035514], [119, 0.9675579392034114], [120, 0.7783024030554561], [120, 0.8837390307684057], [118, 1.5651041387121376], [125, 2.272487299970147], [117, 1.4720805619681758], [121, 0.8520211900184056], [114, 2.2084645519576505], [121, 0.9071054823111145], [120, 1.823846229563835]]","[[127, 1.0041083537198643], [118, 0.15928529465488264], [121, 0.7059304188555062], [110, 0.9973642536449658], [0, 0.0], [0, 0.0], [124, 1.528581599068795], [0, 0.0], [111, 0.45438985422475614], [123, 1.4133127113920216], [114, 1.2819082226598861], [127, 1.7658044703606102], [122, 1.6852438919306596], [118, 0.21828388784846628], [115, 1.822935439812271], [121, 1.4991400795796956], [116, 0.6427198395096604], [0, 0.0], [121, 1.3887258427285627], [115, 2.360134708321732], [119, 1.8313623085933004], [114, 0.25056622072997015], [115, 1.15393694407954], [0, 0.0], [118, 0.8007786389745926]]","[[113, 2.4336945586091256], [130, 1.5774311079844872], [117, 2.177044435141417], [123, 0.985939834231917], [120, 0.9992164157024895], [112, 1.2766042833867899], [118, 1.4930967284918186], [0, 0.0], [117, 1.6672467566167724], [118, 1.3142412675949822], [121, 0.5003101467010445], [119, 1.2848600642512071], [110, 0.08163504067420901], [111, 0.3699960609285278], [124, 1.529229300334404], [122, 0.3754566114816531], [125, 1.0874574049996912], [120, 1.6000145246760358], [125, 0.8026427176700147], [122, 2.204592173835902], [120, 0.6233626797106957], [117, 2.415551383408727], [122, 1.6275476207050787], [123, 0.766760323164278], [0, 0.0]]",0.5537503202042672,0.7069185212015464,0.7107006516923701,2.591061558512264,47.564928256016536,32.745662308159226,1.0,0.9,0.5,0.5
20,25,0.4,0.9,1.2,0.1,0.1,"[[115, 1.9308166490318799], [122, 1.71098341739953], [123, 1.012447775173843], [124, 2.6253303947432554], [119, 1.0593873590144194], [117, 0.338802027235783], [121, 0.5008563303907633], [122, 2.3981299064048285], [120, 1.7322003311739549], [116, 1.1737906060623804], [120, 2.485633931477413], [115, 2.0250939252630342], [113, 1.250819394680847], [115, 2.372652787310321], [112, 1.4072658548829748], [121, 0.9053560054225058], [115, 0.6060328994063426], [123, 0.6314761231326963], [125, 2.020327218993513], [117, 1.6524709578905725], [117, 1.723929179180169], [113, 1.383350140040439], [119, 1.7769418819619276], [118, 0.6916334412242736], [121, 1.6725963796881833]]","[[118, 1.2224015078372046], [121, 0.7547931580340692], [121, 0.11595630786444742], [0, 0.0], [113, 1.7906720096946698], [119, 1.8336253459399434], [116, 0.9960775950298055], [120, 1.3959026009551254], [122, 0.21595984947519367], [118, 1.4771431049012083], [118, 1.362422419114283], [119, 1.1074387658292948], [114, 0.64836522124052], [114, 0.606535012132918], [116, 0.03477347186252293], [117, 1.652849900213867], [122, 1.049886983639891], [119, 0.6539302672046481], [125, 0.8222611310549353], [123, 2.232167637324297], [0, 0.0], [122, 0.09590998871081723], [115, 2.4172355254425786], [116, 1.7473702853460455], [121, 0.5885804952682566]]","[[118, 2.085156995315624], [123, 2.2990315639781924], [116, 0.3185981084956291], [0, 0.0], [124, 1.778770205532816], [122, 1.3967839114786127], [123, 0.46376487329877986], [121, 0.657551642298387], [121, 0.5104410477687055], [123, 0.07135519162971408], [115, 1.7937255961560685], [120, 0.6590421835851678], [118, 1.3224764401613818], [120, 0.4929029834277306], [127, 0.3089014317198185], [123, 2.1625104416127163], [121, 2.9282648800366116], [123, 0.7539877610819955], [122, 0.09099349907100378], [0, 0.0], [114, 1.7017351332568875], [122, 1.5913302019276179], [122, 1.2644768830185655], [123, 0.09395148847719437], [118, 1.190190736780604]]",0.6430985810462542,0.6989754058134667,0.8216012022614392,3.612423009560204,32.32915711861353,32.90796863982948,1.0,0.9,0.5,0.9
21,25,0.4,0.9,1.2,0.1,0.1,"[[120, 2.3583162576809293], [115, 1.3198533029072173], [121, 1.0200166104339201], [0, 0.0], [123, 2.0651343609185915], [122, 2.076839905685631], [121, 2.6001453728692336], [123, 1.2229673162747383], [121, 1.831989437157836], [119, 2.102714277140625], [116, 0.7163662711676999], [0, 0.0], [113, 1.3562352851452528], [120, 2.0887310890523842], [119, 1.4529527213695799], [111, 0.8561617528240913], [115, 2.0540125906300024], [115, 1.8527285737962997], [117, 0.8214613912423773], [123, 1.817956040732005], [114, 1.554303184711292], [122, 1.3842041812894403], [114, 1.685181043203917], [124, 0.12425441854559648], [125, 1.0156354129839604]]","[[109, 1.6440129328281974], [112, 0.37519278722175664], [0, 0.0], [118, 0.6281340087340069], [116, 1.3377067480983915], [113, 2.2873670330415936], [125, 1.1841279488200305], [121, 1.8810035668085439], [121, 0.14042071976041345], [112, 1.0339687282522074], [123, 0.03594309368891381], [124, 1.3576941403400078], [120, 1.8093111533416268], [122, 1.4099417074034182], [131, 1.2067550270785616], [126, 0.47235825060936926], [117, 1.9501245774125404], [118, 1.0874938060617556], [115, 1.0832494095035738], [116, 2.0698545327005013], [127, 2.5205193410195665], [116, 0.688554395504296], [119, 1.3316434934600703], [124, 1.267136076474125], [114, 1.4386065465155513]]","[[111, 0.3963149506854775], [125, 1.224712589184117], [129, 1.492835774674431], [119, 1.4366227555758442], [123, 2.0139900144333027], [125, 0.9828563496023657], [123, 1.4292528908858277], [123, 1.5740947819735476], [118, 1.6784670369725851], [120, 0.6803415388639205], [118, 0.5501877853396593], [113, 0.8755671609848346], [117, 1.3056393730790838], [116, 2.014667153402128], [126, 2.5994225088609646], [119, 1.679989709387345], [116, 1.374972717623208], [117, 0.42872190063432136], [116, 2.0133160538494965], [111, 1.43045031659015], [120, 1.972339306906697], [112, 1.0836826152278094], [117, 1.1266042474938254], [120, 1.8079227632692279], [121, 0.9918794974129856]]",0.7014560083883006,0.6696943271281317,0.5387076134609357,32.45393042452639,23.92300984408108,4.604345773288535,1.0,0.9,0.8,0.6
22,25,0.4,0.9,1.2,0.1,0.1,"[[120, 1.0546017068011047], [120, 2.188437705516187], [120, 0.7030071717497992], [120, 0.3321487338673388], [119, 0.7025134556792819], [128, 1.026133799914262], [121, 0.5745126241011144], [116, 1.4877940221045027], [119, 1.0241420517518478], [118, 0.8109362559627326], [119, 1.866797228102757], [113, 1.9956793156942103], [121, 1.3360288373456293], [120, 0.8133687626512737], [120, 1.3317515942739273], [115, 0.8541965753269366], [115, 1.5626262389112926], [121, 1.5169511389175057], [112, 1.644708748065322], [120, 1.3746542308497895], [121, 1.7304551583819678], [121, 1.0887719361931099], [122, 1.6885207816821095], [115, 1.621024280191684], [120, 2.224279317598659]]","[[127, 2.1583393993499143], [123, 0.9798375219021833], [0, 0.0], [115, 0.9401950303733799], [120, 0.8613759806524905], [123, 1.212773084325515], [130, 1.280436398969003], [114, 1.2977747330154608], [0, 0.0], [118, 0.5619097138773437], [120, 2.095443632499266], [126, 1.335662244864415], [115, 1.897317389998569], [119, 2.2007408665920867], [118, 1.4817291752489872], [115, 0.6265864920646503], [128, 0.01839415071356474], [115, 1.8837128962524357], [0, 0.0], [123, 1.106677438889251], [118, 0.8582208007597754], [115, 1.026428769625076], [118, 0.45505644538216067], [111, 0.890578683327959], [122, 2.4356994108125676]]","[[114, 1.0677128286517197], [122, 1.395983456863928], [117, 0.7080050346343851], [0, 0.0], [120, 0.5744623921746452], [118, 0.4150873256252466], [124, 0.6263606014544525], [118, 0.7290799816130341], [128, 1.2285987980661806], [113, 1.8880670686365144], [112, 2.0685495439693957], [113, 0.6749538560800831], [117, 1.0396457788389757], [109, 1.131508395159557], [121, 1.630956375693026], [121, 2.0389766838029475], [120, 0.8853390114261221], [118, 1.034392768665441], [116, 1.503151891583308], [0, 0.0], [125, 1.1029737911691637], [122, 0.22266117542185673], [117, 0.9032511701111542], [122, 0.53649978451838], [126, 0.2757091589829029]]",0.5009256836812723,0.7092534963967774,0.5702394215720842,3.230851281009388,39.16704737403625,32.54377974360077,1.0,0.9,0.8,0.8
