trial_id,iters,thalamus_threshold,scale_DNF,dopamine,dopamine_0,selected_action,selected_action_0,std_val,std_val_0,std_idx,std_idx_0
300,25,0.2,0.7,1.1,0.12999999999999998,"[(115, 0.8762621292858745), (118, 1.6072616509385718), (111, 1.6953778390834706), (0, 0.0), (115, 1.3278522278045883), (117, 1.3095879839456357), (112, 0.7486466112098967), (114, 0.27020841097613657), (116, 0.9212061286368328), (117, 2.399651509841522), (116, 0.6038636473734793), (113, 1.4571052381646223), (120, 0.9270066593969017), (0, 0.0), (115, 1.2483879306574905), (116, 1.4150542517310691), (116, 1.2152135427252002), (116, 0.6756189511051642), (115, 1.0150336877746229), (120, 0.6932933133445451), (120, 1.2778913637425018), (112, 1.1235052494385676), (0, 0.0), (118, 1.4297926093768258), (120, 1.278519848186132)]","[(120, 1.489488182302808), (120, 2.0752199242080955), (118, 0.14922675237598398), (111, 0.9503051150519495), (114, 0.9254619639792788), (119, 1.0140883039365816), (116, 0.5865478292362722), (114, 1.0575298012084189), (115, 1.0216441477230584), (122, 0.8698910971695248), (115, 1.694725615248065), (109, 0.7662709899464993), (112, 0.7067351348602017), (111, 1.5242514324570644), (115, 0.4405017738259805), (117, 0.7418662465632484), (114, 0.9476657896000733), (127, 0.5566740859705297), (124, 0.6573300937642714), (111, 0.4545178837838124), (116, 1.6700220740159133), (117, 1.4538491342985418), (116, 1.0598766490523097), (117, 0.15739744093169683), (115, 1.5086288475968432)]",0.559538153664,0.482815552942,37.7739804627,4.11825205639
301,25,0.2,0.7999999999999999,1.1,0.12999999999999998,"[(115, 1.211262054852384), (116, 0.46297291981347843), (115, 0.9802660545906975), (116, 1.2774309334445322), (118, 1.472697799476542), (118, 1.2438874165781184), (112, 1.786403839858855), (117, 0.7183996917954582), (118, 0.7027654311451546), (115, 1.1962894595879483), (119, 1.326951757070805), (113, 1.6817009234350688), (113, 1.1278024040464256), (115, 1.4906512707123203), (112, 0.5330901103665636), (114, 1.6743513533303287), (113, 1.548636746013144), (113, 1.2498095628396937), (117, 1.4412540870376929), (118, 1.7765381745407225), (0, 0.0), (116, 0.5728845910052688), (110, 1.97657465284251), (116, 0.3686459027293029), (114, 0.40230501246614364)]","[(128, 0.9903146884745558), (115, 1.3573953097246645), (112, 1.3472873184840979), (119, 1.0097209249791188), (119, 1.6395606776944893), (113, 1.7014927813677578), (115, 1.5299588333145375), (109, 1.113831527351056), (120, 1.7681325792997267), (113, 0.9984226496920959), (114, 0.7561106346955594), (116, 1.5688281834588327), (113, 0.5761110856803875), (114, 1.64819038020298), (113, 1.4678721934765768), (116, 1.1174804895490893), (114, 0.9670104223441087), (123, 0.5890332502023639), (112, 1.0896761708505278), (115, 0.49610258868207197), (115, 0.8779093175981236), (116, 1.1168026302385659), (123, 1.0035431130713306), (0, 0.0), (110, 1.330458352443026)]",0.516015480023,0.421613093659,22.6700154389,23.0615177298
302,25,0.2,0.8999999999999999,1.1,0.12999999999999998,"[(116, 1.3643326564201637), (117, 0.6444246980223622), (117, 0.11257700926625121), (115, 1.0107079298258534), (114, 1.4109715938401508), (114, 0.8086955031583548), (113, 1.0450879843361465), (114, 1.18316343280922), (119, 1.3888423026961179), (114, 1.049181841859178), (117, 0.7094282468775601), (115, 0.6482246851699285), (116, 2.1212424514786306), (117, 1.3851022904705843), (119, 2.0876390000089624), (115, 1.10657606283905), (110, 1.7440010273116928), (119, 1.2948006908238798), (113, 0.8998750794631287), (114, 1.3014721794577664), (113, 1.9529482291181903), (112, 0.8043957585640206), (115, 1.1150854574940932), (116, 1.0524373155761308), (117, 1.262873069453212)]","[(116, 0.280541911449686), (0, 0.0), (0, 0.0), (117, 0.8569985909370942), (110, 0.6158808646461121), (112, 0.3891545841633627), (112, 0.45954164011403764), (122, 0.8652899911059355), (117, 0.2924434812246379), (122, 0.6359921388304669), (121, 1.003775490830024), (109, 0.8410703174300151), (114, 0.6888290025509016), (114, 1.7959510328845474), (118, 0.13347740147340398), (112, 0.9075576758357838), (116, 0.46057854888261984), (0, 0.0), (116, 0.9085327398479857), (115, 0.7587936450366497), (0, 0.0), (116, 0.8633866932528403), (108, 0.9511502448235105), (114, 0.7788177491394424), (123, 1.3535001704943896)]",0.456545076738,0.434250256729,2.19599635701,42.4843312293
303,25,0.30000000000000004,0.7,1.1,0.12999999999999998,"[(122, 0.12743561169470846), (117, 1.0644826426009402), (118, 0.6760754753502438), (113, 1.7086192765126278), (109, 1.7284757158177575), (108, 0.15035578543781225), (116, 1.2230049369533487), (114, 1.4789503729104871), (115, 0.3691308907957563), (112, 1.0981614001906697), (0, 0.0), (114, 0.8863230162889396), (118, 1.4300576592618057), (120, 0.5897223262497814), (117, 1.037351011498202), (114, 2.304100733856671), (110, 0.05505521354167156), (120, 1.4406031052413677), (123, 1.7635366555373846), (112, 1.5572543355021866), (112, 0.5874078606769082), (113, 1.8228227597732976), (118, 0.7452747040565246), (119, 1.4433945440762013), (112, 0.6955457503075118)]","[(117, 1.252836717388514), (117, 0.7947725902081194), (118, 1.60526287516164), (114, 0.578643429137609), (117, 1.079937400574843), (122, 0.16939368785378422), (112, 1.0656905772333074), (115, 0.9498385482053511), (118, 0.9746546915712846), (122, 1.1885224561267), (116, 1.6511690343257022), (0, 0.0), (116, 1.4530811703074695), (120, 0.5408137694116051), (109, 1.6877382631080264), (117, 1.858950135918055), (118, 0.6700249133000911), (121, 2.247535900142896), (117, 0.19012450875688125), (110, 0.8710108460019277), (118, 0.980826967447218), (114, 0.9404573288470038), (118, 1.786995200566154), (117, 1.224249569467275), (117, 0.6502450876550542)]",0.617205063581,0.547503231283,22.9100501964,23.0703272625
304,25,0.30000000000000004,0.7999999999999999,1.1,0.12999999999999998,"[(114, 1.1893029594409301), (116, 2.3938546922286923), (117, 1.6700263942351348), (118, 1.786552256004093), (120, 0.6747682810695734), (111, 1.0934542991882403), (117, 2.131023886971528), (115, 0.9047719565413721), (119, 1.985786860817976), (115, 1.1049893140051572), (113, 1.3743566138611676), (112, 1.4494668076567172), (118, 1.6238915986171072), (115, 1.3179562475999693), (118, 1.7053202892145), (113, 1.1701167635715135), (115, 0.9573059578694474), (117, 1.5610395461783697), (121, 1.5915764195028832), (112, 1.7563547486162754), (114, 1.1621454624521816), (110, 1.4207652304900908), (111, 1.5429994347515268), (114, 1.3782954314869333), (0, 0.0)]","[(0, 0.0), (123, 1.3918361301362592), (109, 0.30706731482025085), (114, 1.7453424144541938), (114, 1.93568986602719), (113, 1.3647320140956887), (113, 0.33572645555086583), (116, 1.6030608557373802), (115, 1.4153528639518698), (115, 0.6081726794707369), (117, 0.6085676848602858), (116, 0.9792738295899496), (111, 0.5123021386420519), (115, 2.271403850723064), (117, 1.587170589987263), (117, 2.0830143756879425), (118, 1.2653499315167713), (117, 2.0223003056038507), (0, 0.0), (121, 1.0118661563904705), (116, 1.2477292337687813), (118, 1.4617676161193427), (115, 1.9766823736743373), (115, 1.780990588542961), (108, 1.615604513090549)]",0.478065879056,0.653725292379,22.7543402453,31.4494133491
305,25,0.30000000000000004,0.8999999999999999,1.1,0.12999999999999998,"[(115, 0.6608768536738129), (113, 0.7814458492847082), (117, 1.0316947056260914), (118, 0.6143692967914614), (115, 1.433764153631076), (114, 2.0577128793204427), (114, 1.1134200815228985), (112, 1.307719198532208), (116, 0.839523834631574), (111, 0.8600281960087675), (0, 0.0), (118, 1.8582197567297816), (114, 0.6266304246050038), (117, 1.1455195974595198), (118, 0.6514657713304715), (122, 0.55047493157794), (119, 0.6767705128282056), (113, 1.6111389027622138), (114, 1.436777786798073), (115, 0.5883846826077387), (118, 1.7636849334494464), (115, 1.790061476838407), (111, 1.4120899740367938), (112, 0.21494683636770764), (121, 0.9318797812950197)]","[(110, 2.0215036869812257), (113, 1.0493665925736257), (120, 0.6531483968280545), (122, 1.8726777238704975), (123, 1.4885092947406815), (112, 0.6389489142490035), (113, 0.7437071321338731), (110, 1.3498727682497176), (110, 1.6067001448919567), (108, 1.6177209051850097), (117, 1.6752506324779701), (120, 0.48039912103154336), (116, 1.4011904405603535), (114, 1.2444188677671595), (118, 0.39518396840338316), (118, 0.17815335998678716), (119, 1.6374421562054886), (113, 0.5252317320856631), (112, 0.9265208957927061), (114, 1.8909066958701104), (113, 0.6094200366048595), (119, 1.9405334779507277), (114, 0.6115885818274186), (117, 1.37582864625223), (124, 1.010741178622644)]",0.521250685541,0.54259155984,22.8110850246,4.27158050375
306,25,0.4000000000000001,0.7,1.1,0.12999999999999998,"[(111, 1.0918887031626605), (120, 1.3744079775584561), (113, 1.8810244662344495), (115, 1.963067439531358), (115, 0.4670715228043517), (116, 1.7602012687993427), (116, 0.33017768013455967), (122, 0.3579928174588556), (120, 1.5550060149311122), (116, 2.0742073120662363), (115, 0.7265086418590139), (117, 1.8183579611898242), (115, 1.3673044529964955), (114, 1.1970161193779412), (110, 1.2725321420530236), (118, 1.0457323380892942), (116, 0.7294012566135747), (108, 0.8718177103235106), (116, 0.07490786988487863), (111, 1.486741189647714), (114, 1.9415334890166964), (112, 2.688699674913289), (115, 0.9057020515566622), (118, 1.724123680060009), (119, 1.3148250699971755)]","[(116, 0.8589736941569641), (119, 0.9216596515782827), (111, 0.4000421390803871), (117, 2.391112201173575), (119, 1.105811184822625), (120, 1.9617894437687042), (116, 1.141593763807085), (123, 1.7589966720288812), (120, 0.11986804936948729), (112, 1.8801547171774067), (119, 1.4896645737460146), (116, 1.0931233776639313), (112, 0.8144217358274923), (113, 0.9179508711352673), (116, 1.8013216956222518), (115, 1.9209250463826952), (337, 0.010584991986030998), (121, 0.30196203699926566), (115, 1.4822509606061438), (115, 2.26043465016121), (119, 1.8462543096423853), (113, 0.6415533412437978), (111, 0.60876005404232), (111, 0.4502718583322986), (120, 1.7397627499658972)]",0.6201032232,0.673774970959,3.23134646858,43.3981382089
307,25,0.4000000000000001,0.7999999999999999,1.1,0.12999999999999998,"[(116, 0.7360591053570628), (116, 0.8390788671230797), (112, 1.6226154088200464), (115, 0.5706311640617855), (116, 0.8092218614483605), (123, 1.7687608877951244), (121, 1.991875202075903), (110, 1.6686120992475117), (115, 0.4063302526481324), (111, 0.805743774058174), (118, 2.6784853393790975), (110, 0.4676185001643273), (0, 0.0), (120, 2.672563476948032), (111, 1.1062191454367782), (112, 1.1110446525731215), (109, 2.019061642723564), (107, 0.1649281624888433), (115, 1.4286708819246392), (118, 1.8345642723446782), (118, 0.6356912313129851), (113, 1.448273711676544), (115, 2.036959377123211), (111, 1.3362461122033376), (119, 0.4255834833508761)]","[(121, 1.3998278701338167), (112, 1.4143972754054688), (115, 1.3077631129470928), (111, 1.2796401406901063), (109, 0.3001993547021571), (124, 1.3418949739701707), (116, 1.0094814662620513), (117, 0.5348851736016711), (111, 1.6886658210855074), (120, 2.04831312717089), (110, 1.3052815123762358), (121, 2.195385526887876), (119, 1.3446787653655525), (113, 0.5022635030763601), (115, 1.8451458146957873), (112, 0.7496386297821261), (117, 2.161633537252602), (118, 1.0020232554227686), (112, 1.830343759199953), (114, 2.379669292776242), (116, 1.9159187529176092), (117, 1.4522533368554154), (116, 0.9459148959228436), (114, 1.6961294491275218), (116, 1.7134084890322712)]",0.728237932389,0.538573721715,22.8043504621,3.68868540269
308,25,0.4000000000000001,0.8999999999999999,1.1,0.12999999999999998,"[(121, 1.1888862503634934), (116, 2.4813936828577248), (112, 0.2535460989881559), (116, 1.725332422698761), (115, 2.353632968180578), (115, 0.7158746843785586), (115, 1.479807438436966), (117, 1.1836824265456354), (118, 0.8713964074426667), (118, 1.3287099576484078), (121, 2.115190989203875), (120, 0.4288538465400768), (120, 2.2888092773122994), (0, 0.0), (112, 2.1967201833795973), (120, 0.8561694124788682), (115, 0.34742776741221504), (109, 0.3373196606801823), (114, 0.1382855399963638), (119, 0.8142235620180646), (112, 1.3865750649152826), (121, 2.3994693882020797), (114, 2.2693667632805368), (109, 1.1024705712526635), (120, 1.2572220826050295)]","[(118, 1.1369473400342145), (108, 0.6147911300671325), (117, 0.4592605936014055), (122, 1.011385049294213), (115, 0.292976646882582), (121, 1.1940417943275075), (113, 1.110836698240115), (113, 0.17502782536290928), (118, 1.5120399017052641), (120, 0.8505188006782637), (115, 0.3499422362075471), (115, 0.3334784314514448), (109, 1.5967794592022195), (121, 0.9104609785693438), (119, 1.1372858412223632), (119, 0.3124509497276343), (124, 1.547354720656859), (114, 0.04083571290366665), (114, 1.0417064737871053), (113, 1.0574784217241664), (118, 1.362456555134485), (120, 2.4833105157329176), (111, 1.0758018803274134), (120, 0.689143205491601), (0, 0.0)]",0.775530191732,0.56792107966,23.0461797268,23.1833043374
309,25,0.5000000000000001,0.7,1.1,0.12999999999999998,"[(108, 0.2537867512667301), (119, 0.3983052828354844), (113, 0.8160954846291223), (121, 0.5433470701476739), (115, 2.650468101834562), (121, 0.9588873474346208), (118, 2.1925509261628737), (120, 1.7988386486627166), (116, 0.5395759713565492), (120, 1.517898221707103), (113, 0.2616752286269641), (128, 1.054558611311478), (113, 1.2327134990036246), (120, 1.5933850005621593), (125, 1.0644883689053544), (116, 1.8551324937209859), (119, 1.8603386583838706), (118, 0.7781880758439109), (122, 0.7829272529418765), (121, 2.559904203033841), (115, 2.266153060717397), (119, 1.863438127693446), (114, 0.7333816288682791), (120, 2.6450256505335843), (114, 1.6888410295445546)]","[(116, 0.5946057523939591), (118, 0.21475400974562206), (124, 1.2458079930819477), (111, 1.767017271390401), (115, 1.0475518663269738), (119, 1.645651992110653), (117, 0.23461056321723373), (121, 1.4882602245248338), (121, 2.244413454232042), (115, 0.21609132951764018), (0, 0.0), (111, 1.6125690438862141), (119, 1.387524767470239), (115, 1.4935239497689425), (121, 1.8345773987752774), (112, 1.534394030350093), (0, 0.0), (114, 0.9236682301651479), (111, 1.6122669517402497), (110, 1.567521694739701), (114, 1.4708482208793667), (109, 2.447146424102041), (115, 1.8534469584178255), (337, 0.2757114691038314), (111, 2.072203773832169)]",0.743289303001,0.711905264878,4.21350210632,55.1742548658
310,25,0.5000000000000001,0.7999999999999999,1.1,0.12999999999999998,"[(117, 1.7534643009742048), (116, 1.0276063606733108), (114, 0.44276075016343297), (112, 2.059645680360126), (115, 2.414007180244804), (117, 1.8713532771398507), (117, 0.5599015355506521), (116, 0.6864302458547406), (108, 0.9222708872570662), (114, 2.066701364434035), (0, 0.0), (0, 0.0), (116, 0.22988076036969987), (114, 1.4558532314646613), (117, 0.9598637491104169), (105, 1.0516673853071665), (115, 1.3505244642421688), (116, 1.866140922403071), (115, 1.9724795563011535), (116, 0.2856381579006102), (119, 2.215376835217566), (112, 1.4657849550050934), (118, 1.1261642380074084), (118, 2.8300027272825488), (112, 1.3637809520004103)]","[(119, 2.610735182042429), (121, 0.9990392027633415), (110, 1.185047023688115), (114, 1.365308861092551), (262, 1.013787587955916), (110, 2.5231000536495793), (117, 0.9507348182646006), (110, 1.2180785363558069), (119, 1.1353050262296667), (117, 0.05304023969136272), (113, 1.2169825471179918), (116, 1.393537177501702), (117, 0.35886688422896795), (110, 2.0009382489857286), (110, 1.5782960083480084), (113, 1.515718854743362), (115, 1.7250010856980242), (114, 1.957090666065543), (110, 1.449579092241276), (112, 2.033068366719791), (0, 0.0), (112, 1.1266723575212834), (115, 1.1551971506284326), (115, 1.9067215754770002), (117, 1.5661842305081857)]",0.763534659462,0.628932005254,31.2769307957,37.4647781256
311,25,0.5000000000000001,0.8999999999999999,1.1,0.12999999999999998,"[(118, 1.9098064719084946), (118, 1.4529209271916463), (114, 1.5639871370645166), (117, 3.03274838970334), (121, 1.1338558533831715), (108, 0.9684872656151852), (115, 2.1609113024950606), (122, 1.3843713530783843), (115, 2.0093901164530275), (114, 2.144450248581455), (119, 0.39281352063251807), (116, 2.2355574926795407), (118, 2.104714637559216), (116, 0.6425838470804702), (128, 0.23841488882157916), (124, 2.487323990261981), (116, 0.5609844933805467), (115, 1.6731064060790475), (117, 2.078756123520038), (113, 1.9272274371587905), (111, 1.7551719965633323), (117, 1.610124718094122), (116, 1.6503756766117499), (109, 0.3782864536517721), (119, 2.0429712176380845)]","[(0, 0.0), (113, 1.13215041985714), (116, 2.2210222030197007), (113, 0.20376846577764857), (116, 2.1397620876956553), (118, 0.9261955509271939), (115, 0.08513156937713469), (116, 1.4269902825917737), (123, 0.8917430456676909), (117, 1.634421506928453), (119, 2.119201344983818), (118, 1.174146096932661), (115, 1.3071318176872824), (109, 1.8641684879946079), (112, 1.3035302649833955), (109, 0.6508716092471188), (115, 0.44773543861861637), (114, 0.8947542590498179), (114, 0.8518455568443598), (118, 1.4873896437680947), (122, 2.4765791744680716), (110, 0.5770205996248974), (114, 1.4305553404267877), (120, 0.1630773734374401), (119, 0.049324568778826676)]",0.704698891477,0.712770319661,4.24150916538,22.9312014513
312,25,0.2,0.7,1.2000000000000002,0.08,"[(113, 1.270468407870257), (122, 0.5951992669387995), (113, 0.6393630628784606), (0, 0.0), (115, 1.4174145095998865), (114, 1.0808544886565286), (122, 1.104919268069845), (114, 1.1030020423457163), (115, 1.3228296633093128), (113, 1.4800970575746688), (119, 1.2065713001480973), (113, 1.4809305624370999), (114, 1.3256097018380133), (113, 1.8584239058316105), (118, 1.213533083422743), (119, 0.6907642050642658), (117, 1.5982205937464), (122, 1.287204062011672), (121, 0.6651698291010748), (117, 1.3929273831975981), (116, 0.8871058620990159), (119, 1.7435763774878783), (0, 0.0), (115, 1.2672125681399184), (116, 1.265873090123959)]","[(121, 1.0151173659754262), (0, 0.0), (119, 1.7135740343591608), (123, 0.13569720317964207), (115, 0.9572533553976549), (112, 1.1656140306556686), (121, 0.8431568571292463), (115, 2.0836516528355205), (115, 1.4922487978068728), (113, 1.0115180603160359), (117, 0.43609023426486937), (113, 1.3939532965786265), (115, 0.8204047297336917), (116, 0.6068636528970495), (118, 1.2217881536662774), (120, 0.6578624911625827), (109, 0.11984319351108816), (112, 0.06171868366155594), (122, 0.23223683730225844), (124, 1.0120497789763057), (116, 1.9597885918308964), (0, 0.0), (112, 0.6778792947806703), (113, 1.390690995353713), (121, 1.7612632461990274)]",0.457869514042,0.611757696016,31.7502755894,31.8703875094
